0.0054149703,-0.0492513857,0.0268312317,-0.0297449389
0.0044299426,-0.2447476327,0.0262363329,0.2712813179
-0.0004650101,-0.0500096987,0.0316619593,-0.0130124565
-0.0014652041,-0.2455710801,0.0314017102,0.2894896539
-0.0063766257,-0.0509106528,0.0371915033,0.0068735479
-0.0073948387,-0.2465457,0.0373289742,0.3110549706
-0.0123257527,-0.05197491,0.0435500736,0.0303742757
-0.0133652509,-0.2476934605,0.0441575591,0.336473419
-0.0183191201,-0.0532268221,0.0508870275,0.0580359104
-0.0193836566,0.141129967,0.0520477457,-0.218167561
-0.0165610572,-0.0546958809,0.0476843945,0.0904685656
-0.0176549749,0.139711303,0.0494937658,-0.1867968407
-0.0148607488,-0.0560825527,0.045757829,0.121079526
-0.0159823999,0.1383549664,0.0481794195,-0.1568233664
-0.0132153005,-0.0574224971,0.0450429522,0.1506613276
-0.0143637505,0.1370264956,0.0480561787,-0.1274781776
-0.0116232206,-0.0587497725,0.0455066152,0.1799702751
-0.012798216,-0.2544923775,0.0491060207,0.4866545473
-0.0178880636,-0.0600964776,0.0588391116,0.2098435702
-0.0190899931,0.1341369607,0.0630359831,-0.0637136806
-0.0164072539,0.3283011483,0.0617617094,-0.3358612066
-0.0098412309,0.1323571077,0.0550444853,-0.0243591394
-0.0071940888,0.3266482351,0.0545573025,-0.2991795229
-0.0006611241,0.1307927794,0.0485737121,0.0101984373
0.0019547315,0.3251856792,0.0487776808,-0.2667719348
0.0084584451,0.1294027364,0.0434422421,0.0408881366
0.0110464998,0.3238756788,0.0442600048,-0.2377780569
0.0175240134,0.5183382904,0.0395044437,-0.5161781209
0.0278907792,0.3226829733,0.0291808813,-0.2113128347
0.0343444387,0.5173758094,0.0249546246,-0.4946497969
0.0446919549,0.3219109819,0.0150616287,-0.1942079445
0.0511301745,0.5168142792,0.0111774698,-0.482101779
0.0614664601,0.3215363597,0.0015354342,-0.1859170897
0.0678971873,0.1263924735,-0.0021829076,0.1072498119
