10,28.333333333333332
20,23.94736842105263
30,23.82758620689655
40,23.076923076923077
50,22.0
60,22.8135593220339
70,23.55072463768116
80,22.810126582278482
90,22.078651685393258
100,21.636363636363637
110,20.52
120,20.51
130,20.34
140,20.24
150,20.03
160,18.98
170,17.81
180,17.46
190,17.96
200,17.79
210,17.63
220,17.26
230,16.74
240,16.25
250,16.04
260,16.19
270,16.21
280,17.22
290,16.79
300,17.21
310,17.58
320,18.35
330,19.84
340,21.31
350,22.77
360,25.51
370,29.34
380,34.25
390,39.43
400,46.24
410,54.35
420,65.49
430,74.22
440,84.8
450,96.01
460,102.89
470,106.99
480,112.32
490,116.75
500,120.93
510,125.11
520,124.84
530,127.83
540,131.89
550,135.67
560,141.63
570,147.32
580,147.65
590,148.81
600,150.26
610,149.37
620,148.93
630,147.54
640,143.56
650,139.49
660,136.84
670,136.34
680,138.55
690,140.26
700,142.44
710,146.8
720,153.3
730,159.52
740,164.77
750,168.73
760,172.51
770,175.61
780,179.85
790,184.65
800,187.84
810,190.16
820,190.3
830,190.1
840,190.72
850,193.02
860,194.53
870,196.67
880,197.22
890,198.24
900,198.41
910,198.47
920,199.01
930,199.5
940,200.0
950,200.0
960,200.0
970,199.85
980,199.85
990,199.85
1000,199.85
