10,21.716666603088377,18.11111068725586
20,22.139473819732665,19.052631378173828
30,22.034482574462892,21.931034088134766
40,22.120512771606446,21.41025733947754
50,22.16224479675293,21.06122398376465
60,21.754237365722656,20.355932235717773
70,21.648550701141357,20.623188018798828
80,21.31455707550049,20.64556884765625
90,21.062359428405763,20.65168571472168
100,20.795959568023683,20.31313133239746
110,20.50399990081787,19.969999313354492
120,20.125500011444093,19.829999923706055
130,19.892999935150147,19.389999389648438
140,19.64699993133545,19.40999984741211
150,19.424999904632568,20.329999923706055
160,19.54900007247925,20.600000381469727
170,19.833499908447266,21.06999969482422
180,20.40000009536743,21.760000228881836
190,21.186000061035156,21.399999618530273
200,22.243500232696533,22.219999313354492
210,23.619500064849852,23.030000686645508
220,25.182999897003175,23.309999465942383
230,27.053500270843507,23.18000030517578
240,30.1209997177124,25.670000076293945
250,34.43699970245361,27.8700008392334
260,40.31650047302246,35.38999938964844
270,47.05750064849853,43.88999938964844
280,54.805499935150145,54.470001220703125
290,63.66149978637695,69.80999755859375
300,72.60750026702881,86.55999755859375
310,82.04050102233887,103.36000061035156
320,91.99200105667114,120.3499984741211
330,101.84649953842163,137.4499969482422
340,110.77449960708618,151.75
350,118.87800121307373,165.19000244140625
360,126.30250024795532,175.00999450683594
370,133.0009997367859,183.24000549316406
380,139.22899913787842,188.6300048828125
390,144.4859998703003,191.33999633789062
400,149.46850070953369,192.0399932861328
410,153.56749963760376,192.94000244140625
420,157.42600078582763,193.82000732421875
430,161.03899993896485,194.5500030517578
440,164.5090009689331,195.75
450,167.47599983215332,197.22000122070312
460,169.917000579834,197.9199981689453
470,172.0674991607666,198.5
480,173.55850067138672,199.75999450683594
490,174.64650077819823,200.0
500,175.93150100708007,200.0
510,177.55400047302246,200.0
520,178.80500030517578,200.0
530,180.35299987792968,200.0
540,181.60599937438965,200.0
550,182.86949920654297,200.0
560,183.72999839782716,200.0
570,184.58049964904785,200.0
580,185.34649963378905,200.0
590,186.15000038146974,200.0
600,186.83849983215333,200.0
610,187.44750022888184,200.0
620,187.94199981689454,200.0
630,188.39350051879882,200.0
640,188.8004997253418,200.0
650,189.5090003967285,200.0
660,190.24199981689452,200.0
670,190.81649932861328,200.0
680,191.4824996948242,200.0
690,192.31599960327148,200.0
700,192.93949966430665,200.0
710,193.59599914550782,200.0
720,194.34400100708007,200.0
730,194.85,200.0
740,195.3654998779297,200.0
750,195.72300033569337,200.0
760,196.00599975585936,200.0
770,196.3004997253418,200.0
780,196.72649993896485,200.0
790,196.95550003051758,200.0
800,197.2655014038086,200.0
810,197.29800033569336,200.0
820,197.2230010986328,200.0
830,197.19150085449218,200.0
840,197.44550094604492,200.0
850,197.56350021362306,200.0
860,197.7229995727539,200.0
870,197.9109992980957,200.0
880,197.99699935913085,200.0
890,198.0779998779297,200.0
900,198.18299942016603,200.0
910,198.3854995727539,200.0
920,198.6759994506836,200.0
930,198.86750030517578,200.0
940,198.91850051879882,200.0
950,199.00650024414062,200.0
960,199.07749938964844,200.0
970,199.02699966430663,200.0
980,199.01100006103516,200.0
990,199.09250030517578,200.0
1000,199.22650070190429,200.0
