10,28.555555555555557
20,28.842105263157894
30,25.79310344827586
40,26.512820512820515
50,25.979591836734695
60,25.423728813559322
70,24.36231884057971
80,23.670886075949365
90,22.775280898876403
100,22.454545454545453
110,21.67
120,20.45
130,20.1
140,19.02
150,18.43
160,18.02
170,18.73
180,18.67
190,18.7
200,18.54
210,18.41
220,18.98
230,20.04
240,20.36
250,21.46
260,22.35
270,22.14
280,21.57
290,21.54
300,22.4
310,23.51
320,23.42
330,23.97
340,26.14
350,26.59
360,27.25
370,27.64
380,28.19
390,28.55
400,27.38
410,26.02
420,27.17
430,28.36
440,27.1
450,25.42
460,24.59
470,24.09
480,24.71
490,25.61
500,27.47
510,30.28
520,29.85
530,27.9
540,25.99
550,25.29
560,23.64
570,22.41
580,20.92
590,19.04
600,16.64
610,13.14
620,11.2
630,9.63
640,9.49
650,9.46
660,9.51
670,9.48
680,9.52
690,9.48
700,9.49
710,9.55
720,10.38
730,10.93
740,11.61
750,12.03
760,12.35
770,12.79
780,13.27
790,13.65
800,14.0
810,14.49
820,13.9
830,13.67
840,13.39
850,13.39
860,13.79
870,14.0
880,14.1
890,14.12
900,14.47
910,14.93
920,16.13
930,17.08
940,17.65
950,17.71
960,17.54
970,17.46
980,17.3
990,17.47
1000,17.53
